cqlsh> SELECT * FROM timur.task4 WHERE NAME = 'Ivan' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 386fcb40-1054-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                    | timestamp                  | source        | source_elapsed | client
                 Executing seq scan across 0 sstables for (max(5660422147818568058), max(5695379310149155753)] [ReadStage-4] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1705079 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705103 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705131 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705153 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705225 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705260 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705288 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705310 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213002 |   172.31.78.3 |        1705333 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.213003 |   172.31.78.3 |        1705354 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5772873081925321877), max(5796620463341788600)] [ReadStage-7] | 2020-10-17 08:39:09.214000 |   172.31.78.3 |        1705710 | 172.31.78.3
                                                                      Read 735 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:09.214000 |   172.31.75.9 |           7881 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-5] | 2020-10-17 08:39:09.214000 |   172.31.75.9 |           8055 | 172.31.78.3
                                                                     Read 1280 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:09.216000 |   172.31.78.3 |        1708106 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5828804005659460434), max(5870110208757865497)] [ReadStage-7] | 2020-10-17 08:39:09.216000 |   172.31.78.3 |        1708156 | 172.31.78.3
                                                                     Read 1860 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.216000 |   172.31.78.3 |        1708468 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |             12 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5897435561267139467), max(5916913865158826074)] [ReadStage-4] | 2020-10-17 08:39:09.217000 |   172.31.78.3 |        1708548 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.217000 |   172.31.75.9 |          11184 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            109 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            146 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            180 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            216 | 172.31.78.3
                Executing seq scan across 3 sstables for (max(5796620463341788600), max(5828804005659460434)] [ReadStage-13] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            312 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5983556985759415612), max(6025181900015508330)] [ReadStage-3] | 2020-10-17 08:39:09.217000 | 172.31.77.183 |            317 | 172.31.78.3
                                                                     Read 1034 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.218000 |   172.31.78.3 |        1710415 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5931045602952036104), max(5983556985759415612)] [ReadStage-4] | 2020-10-17 08:39:09.218000 |   172.31.78.3 |        1710459 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6058225464564510980), max(6140835039846047874)] [ReadStage-4] | 2020-10-17 08:39:09.219000 | 172.31.77.183 |           2436 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6188136131140247556), max(6222821411881513826)] [ReadStage-2] | 2020-10-17 08:39:09.220000 | 172.31.77.183 |           2618 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.220000 |   172.31.78.3 |        1711998 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(6025181900015508330), max(6058225464564510980)] [ReadStage-5] | 2020-10-17 08:39:09.220000 |   172.31.78.3 |        1712074 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-3] | 2020-10-17 08:39:09.220000 |   172.31.78.3 |        1712112 | 172.31.78.3
                                                                     Read 2189 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:09.221000 |   172.31.78.3 |        1713223 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6393852571844383734), max(6400299477704597864)] [ReadStage-6] | 2020-10-17 08:39:09.222000 | 172.31.77.183 |           4865 | 172.31.78.3
                                                                      Read 344 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 08:39:09.223000 | 172.31.77.183 |           6113 | 172.31.78.3
                                                                     Read 1731 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:09.223000 |   172.31.78.3 |        1715382 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-6] | 2020-10-17 08:39:09.223000 | 172.31.77.183 |           6143 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.223000 | 172.31.77.183 |           6291 | 172.31.78.3
                                                                     Read 2883 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.224000 |   172.31.78.3 |        1716007 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.229000 |   172.31.78.3 |        1721280 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-3] | 2020-10-17 08:39:09.229000 |   172.31.78.3 |        1721386 | 172.31.78.3
                                                                     Read 1448 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.231000 |   172.31.75.9 |          25197 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:09.231000 |   172.31.75.9 |          25472 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.231000 |   172.31.75.9 |          25594 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.233000 |   172.31.78.3 |        1724561 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-3] | 2020-10-17 08:39:09.233000 |   172.31.78.3 |        1724723 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.233000 |   172.31.78.3 |        1725492 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-3] | 2020-10-17 08:39:09.234000 |   172.31.78.3 |        1725637 | 172.31.78.3
                                                                     Read 1837 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.235000 | 172.31.77.183 |          18381 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:09.235000 | 172.31.77.183 |          18480 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.236000 | 172.31.77.183 |          18831 | 172.31.78.3
                                                                     Read 2261 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.237000 | 172.31.77.183 |          19668 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:09.237000 | 172.31.77.183 |          19749 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.237000 | 172.31.77.183 |          19801 | 172.31.78.3
                                                                     Read 2362 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.239000 |   172.31.75.9 |          33118 | 172.31.78.3
                                                                     Read 2565 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:09.239000 |   172.31.75.9 |          33599 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 08:39:09.239000 |   172.31.75.9 |          33633 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.239000 |   172.31.75.9 |          33717 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 08:39:09.240000 |   172.31.75.9 |          33775 | 172.31.78.3
